epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,8643.38,1.42488,1.93676,1.56525,0.46002,0.23422,0.20533,0.09733,1.61463,1.94678,1.74883,8.008e-05,8.008e-05,8.008e-05
42,8836.1,1.41052,1.88389,1.53966,0.4445,0.23727,0.20232,0.09641,1.61575,1.9446,1.75008,7.2457e-05,7.2457e-05,7.2457e-05
43,9030.09,1.39821,1.83814,1.54237,0.42125,0.23617,0.20861,0.09828,1.61282,1.94332,1.75034,6.4834e-05,6.4834e-05,6.4834e-05
44,9224.65,1.41666,1.86633,1.56294,0.45318,0.23389,0.20551,0.0971,1.61588,1.93008,1.74737,5.7211e-05,5.7211e-05,5.7211e-05
45,9417.39,1.38137,1.80589,1.52016,0.46093,0.24227,0.20955,0.09912,1.6124,1.92738,1.7492,4.9588e-05,4.9588e-05,4.9588e-05
46,9610.86,1.40103,1.78288,1.54432,0.46352,0.24116,0.21033,0.09943,1.60981,1.91801,1.74799,4.1965e-05,4.1965e-05,4.1965e-05
47,9801.69,1.37625,1.75064,1.51781,0.45703,0.23645,0.21028,0.09925,1.61217,1.92143,1.74929,3.4342e-05,3.4342e-05,3.4342e-05
48,9996.38,1.38164,1.77862,1.51929,0.45663,0.2372,0.21147,0.09976,1.61654,1.92413,1.75337,2.6719e-05,2.6719e-05,2.6719e-05
49,10189.4,1.38344,1.75266,1.53274,0.45865,0.23963,0.21106,0.10009,1.61732,1.91761,1.75326,1.9096e-05,1.9096e-05,1.9096e-05
50,10380.9,1.38742,1.73679,1.5368,0.46229,0.24149,0.21348,0.10051,1.61572,1.92026,1.75164,1.1473e-05,1.1473e-05,1.1473e-05
