preprocess_name,remote_path,label_source,label_csv,class_mode,source_dataset_root,dataset_root,runtime_dataset_root,base_data_yaml,runtime_yaml,run_name,run_dir,quick_check_mode,train_pool_images,train_images,val_images,test_images,split_distribution,runtime_meta,train_epochs,train_imgsz,train_batch,best_weight,val_precision,val_recall,val_map50,val_map50_95,test_precision,test_recall,test_map50,test_map50_95
expert_window,rclone:vinbigdata-expert-png,csv,/home/Ubuntu/LUNG_YOLO_CODE/annotations_all_merged_other_1000nf.csv,csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/expert_window,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/expert_window,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/expert_window/.csv_runtime,,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/expert_window/.csv_runtime/data.runtime.yaml,yolov8_expert_window_csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_expert_window_csv,False,6471,4530,647,1294,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/expert_window/.csv_runtime/split_distribution.csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/expert_window/.csv_runtime/meta.json,50,512,8,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_expert_window_csv/weights/best.pt,0.43536650985072806,0.05690224717722867,0.04739127431829438,0.01955392340803544,0.38654815275363946,0.05360703943267937,0.050611907044154116,0.021483205492386453
