preprocess_name,remote_path,label_source,label_csv,class_mode,source_dataset_root,dataset_root,runtime_dataset_root,base_data_yaml,runtime_yaml,run_name,run_dir,quick_check_mode,train_pool_images,train_images,val_images,test_images,split_distribution,runtime_meta,train_epochs,train_imgsz,train_batch,best_weight,val_precision,val_recall,val_map50,val_map50_95,test_precision,test_recall,test_map50,test_map50_95
base_dataset,rclone:vindr_yolo_dataset,csv,/home/Ubuntu/LUNG_YOLO_CODE/annotations_all_merged_other_1000nf.csv,csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/base_dataset,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/base_dataset,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/base_dataset/.csv_runtime,,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/base_dataset/.csv_runtime/data.runtime.yaml,yolov8_base_dataset_csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_base_dataset_csv,False,6471,4530,647,1294,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/base_dataset/.csv_runtime/split_distribution.csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/base_dataset/.csv_runtime/meta.json,50,512,8,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_base_dataset_csv/weights/best.pt,0.41431008286510285,0.08929597771383202,0.07321483093838342,0.03469577459229124,0.30932899743214554,0.09149567574836569,0.0738892555966193,0.03373209162645916
