preprocess_name,remote_path,dataset_root,runtime_yaml,run_name,run_dir,quick_check_mode,train_pool_images,train_images,val_images,test_images,train_epochs,train_imgsz,train_batch,best_weight,val_precision,val_recall,val_map50,val_map50_95,test_precision,test_recall,test_map50,test_map50_95
expert_window,rclone:vinbigdata-expert-png,/home/Ubuntu/Lung/yolo_preprocess_runner/extracted/expert_window,/home/Ubuntu/Lung/yolo_preprocess_runner/extracted/expert_window/data.runtime.yaml,yolov8_expert_window,/home/Ubuntu/Lung/yolo_preprocess_runner/runs/yolov8_expert_window,False,15000,12000,3000,3000,50,1024,8,/home/Ubuntu/Lung/yolo_preprocess_runner/runs/yolov8_expert_window/weights/best.pt,0.5413185610950989,0.025495092562328178,0.02427466557189486,0.01003637075400368,0.6781413022230961,0.010758943776021575,0.005589507633035987,0.0016126882935342415
