preprocess_name,remote_path,label_source,label_csv,class_mode,source_dataset_root,dataset_root,runtime_dataset_root,base_data_yaml,runtime_yaml,run_name,run_dir,quick_check_mode,train_pool_images,train_images,val_images,test_images,split_distribution,runtime_meta,train_epochs,train_imgsz,train_batch,best_weight,val_precision,val_recall,val_map50,val_map50_95,test_precision,test_recall,test_map50,test_map50_95
percentile,rclone:vinbigdata-percentile-png,csv,/home/Ubuntu/LUNG_YOLO_CODE/annotations_all_merged_other_1000nf.csv,csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/percentile,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/percentile,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/percentile/.csv_runtime,,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/percentile/.csv_runtime/data.runtime.yaml,yolov8_percentile_csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_percentile_csv,False,6471,4530,647,1294,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/percentile/.csv_runtime/split_distribution.csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/percentile/.csv_runtime/meta.json,50,512,8,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_percentile_csv/weights/best.pt,0.37573603919172355,0.3692742301493418,0.30452671546250876,0.1516107332224055,0.3930118130721768,0.3474567928983035,0.31210031396248733,0.1555839851586921
