preprocess_name,remote_path,label_source,label_csv,class_mode,source_dataset_root,dataset_root,runtime_dataset_root,base_data_yaml,runtime_yaml,run_name,run_dir,quick_check_mode,train_pool_images,train_images,val_images,test_images,split_distribution,runtime_meta,train_epochs,train_imgsz,train_batch,best_weight,val_precision,val_recall,val_map50,val_map50_95,test_precision,test_recall,test_map50,test_map50_95
adaptive_preprocessed,rclone:vinbigdata-adaptive-preprocessed,csv,/home/Ubuntu/LUNG_YOLO_CODE/annotations_all_merged_other_1000nf.csv,csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/adaptive_preprocessed,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/adaptive_preprocessed,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/adaptive_preprocessed/.csv_runtime,,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/adaptive_preprocessed/.csv_runtime/data.runtime.yaml,yolov8_adaptive_preprocessed_csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_adaptive_preprocessed_csv,False,6471,4530,647,1294,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/adaptive_preprocessed/.csv_runtime/split_distribution.csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/adaptive_preprocessed/.csv_runtime/meta.json,50,512,8,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_adaptive_preprocessed_csv/weights/best.pt,0.3121026531203784,0.23041280912411216,0.1930691722528766,0.08006676043417225,0.2796021469719256,0.23688038142043116,0.1975549033712847,0.08177454153872066
