preprocess_name,remote_path,label_source,label_csv,class_mode,source_dataset_root,dataset_root,runtime_dataset_root,base_data_yaml,runtime_yaml,run_name,run_dir,quick_check_mode,train_pool_images,train_images,val_images,test_images,split_distribution,runtime_meta,train_epochs,train_imgsz,train_batch,best_weight,val_precision,val_recall,val_map50,val_map50_95,test_precision,test_recall,test_map50,test_map50_95
LUT,rclone:vinbigdata-lut-png,csv,/home/Ubuntu/LUNG_YOLO_CODE/annotations_all_merged_other_1000nf.csv,csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/LUT,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/LUT,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/LUT/.csv_runtime,,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/LUT/.csv_runtime/data.runtime.yaml,yolov8_LUT_csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_LUT_csv,False,6471,4530,647,1294,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/LUT/.csv_runtime/split_distribution.csv,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/extracted/LUT/.csv_runtime/meta.json,50,512,8,/home/Ubuntu/LUNG_YOLO_CODE/yolo_preprocess_runner/runs/yolov8_LUT_csv/weights/best.pt,0.34238049426690803,0.3789215582924446,0.30333984588547463,0.15269676411905675,0.36929718112875615,0.36141416769869067,0.3068168872028857,0.15461984225707137
